日付,店舗ID,商品ID,予測販売数量,発注数量,単価,予測売上金額
2025-10-18,1,◎焼たまごカレートースト,1280.11,1536,167.0,213778.0
2025-10-18,1,スイートサンダーいちご,1280.11,1536,60.0,76807.0
2025-10-18,1,ブラックサンダー,1280.11,1536,41.0,52485.0
2025-10-18,1,◎大きいウインナー,1280.11,1536,153.0,195857.0
2025-10-18,1,◎大きいあらびきチョリソ,1280.11,1536,153.0,195857.0
2025-10-18,1,パウダー２５０％ハッピー,1280.11,1536,120.0,153613.0
2025-10-18,1,◎ベーコンチーズオニオン,1280.11,1536,149.0,190736.0
2025-10-18,1,Ｆグレイシアラムネわらび,1280.11,1536,156.0,199697.0
2025-10-18,1,じゃがりこサラダ,1280.11,1536,185.0,236820.0
2025-10-18,1,ミンティアコールドスマッ,1280.11,1536,105.0,134412.0
2025-10-18,1,直巻　とり五目,1280.11,1536,165.0,211218.0
2025-10-18,1,ラッキーＳメンソール,1280.11,1536,391.0,500523.0
2025-10-18,1,ラッキーＳダークＭ,1280.11,1536,391.0,500523.0
2025-10-18,1,直巻　明太子マヨネーズ,1280.11,1536,165.0,211218.0
2025-10-18,1,直巻　焼しゃけ,1280.11,1536,158.0,202257.0
2025-10-18,1,レジ袋,1280.11,1536,3.0,3840.0
2025-10-18,1,１９６ＳＴゼロＷレモン３,1280.11,1536,161.0,206098.0
2025-10-18,1,角ハイボール３５０,1280.11,1536,219.0,280344.0
2025-10-18,1,氷結レモン３５０,1280.11,1536,168.0,215058.0
2025-10-18,1,生ハム寿司,1280.11,1536,212.0,271383.0
2025-10-18,1,テリアブラックパープルＭ,1280.11,1536,528.0,675898.0
2025-10-18,1,テリアブラックメンソール,1280.11,1536,528.0,675898.0
2025-10-18,1,手巻寿司　納豆,1280.11,1536,184.0,235540.0
2025-10-18,1,テリアミント,1280.11,1536,528.0,675898.0
2025-10-18,1,手巻寿司　シーチキンマヨ,1280.11,1536,167.0,213778.0
2025-10-18,1,テリアメンソール,1280.11,1536,528.0,675898.0
2025-10-18,1,テリアリッチレギュラー,1280.11,1536,528.0,675898.0
2025-10-18,1,テリアリビエラパール,1280.11,1536,528.0,675898.0
2025-10-18,1,テリアレギュラー,1280.11,1536,528.0,675898.0
2025-10-18,1,鮭はらみおむすび,1280.11,1536,258.0,330268.0
2025-10-18,1,助六寿司,1280.11,1536,482.0,617013.0
2025-10-18,1,テリアＢルビーＭ,1280.11,1536,528.0,675898.0
2025-10-18,1,ネオアークティックＭ,1280.11,1536,455.0,582450.0
2025-10-18,1,高菜たくあんおむすび,1280.11,1536,135.0,172815.0
2025-10-18,1,ラッキーＳダークタバコ,1280.11,1536,391.0,500523.0
2025-10-18,1,◎ハムチーズマヨネーズ２,1280.11,1536,135.0,172815.0
2025-10-18,1,ＭＶコールドＭプルーム,1280.11,1536,455.0,582450.0
2025-10-18,1,まるで桃みたいなケーキ,1280.11,1536,276.0,353310.0
2025-10-18,1,クリームワッフルクッキー,1280.11,1536,260.0,332829.0
2025-10-18,1,調製豆乳,1280.11,1536,105.0,134412.0
2025-10-18,1,テリアパープルメンソール,1280.11,1536,528.0,675898.0
2025-10-18,1,テリアバランスドＲ,1280.11,1536,528.0,675898.0
2025-10-18,1,野菜一日これ一本,1280.11,1536,113.0,144652.0
2025-10-18,1,◎デニッシュブレッド３枚,1280.11,1536,156.0,199697.0
2025-10-18,1,センティアＳバイオレット,1280.11,1536,482.0,617013.0
2025-10-18,1,◎バタークロワッサンメ３,1280.11,1536,156.0,199697.0
2025-10-18,1,センティアＩパープル,1280.11,1536,482.0,617013.0
2025-10-18,1,◎ファミマの牛乳５００,1280.11,1536,175.0,224019.0
2025-10-18,1,サブレサンドバニライチゴ,1280.11,1536,332.0,424997.0
2025-10-18,1,冷しニンニクまぜそば,1280.11,1536,647.0,828231.0
2025-10-18,1,ＳＰＡＭ　タコスミート,1280.11,1536,315.0,403235.0
2025-10-18,1,ＳＰＡＭ　ツナマヨネーズ,1280.11,1536,266.0,340509.0
2025-10-18,1,不明,1280.11,1536,164.0,209938.0
2025-10-18,1,レジ袋４５号バイオマス,1280.11,1536,7.0,8961.0
2025-10-18,1,鮭ほぐし飯（和風だしごは,1280.11,1536,338.0,432677.0
2025-10-18,1,天タレおむすび,1280.11,1536,138.0,176655.0
2025-10-18,1,植物生のスパイシーカレー,1280.11,1536,146.0,186896.0
2025-10-18,1,赤飯おむすび,1280.11,1536,165.0,211218.0
2025-10-18,1,レジ袋２０号バイオマス,1280.11,1536,5.0,6401.0
2025-10-18,1,鶏のうまみ！鶏そぼろ弁当,1280.11,1536,320.0,409635.0
2025-10-18,1,冷しビャンビャン麺,1280.11,1536,510.0,652856.0
2025-10-18,1,ラッキーＳＲタバコ１０Ｐ,1280.11,1536,3910.0,5005230.0
2025-10-18,1,野沢菜いなり寿司,1280.11,1536,179.0,229140.0
2025-10-18,1,国産チキン彩り野菜うどん,1280.11,1536,554.0,709181.0
2025-10-18,1,手巻寿司　ねぎとろ（青ま,1280.11,1536,230.0,294425.0
2025-10-18,1,かぶり寿司　唐揚げ巻,1280.11,1536,283.0,362271.0
2025-10-18,1,塩こんぶおむすび,1280.11,1536,139.0,177935.0
2025-10-18,1,サンド寿司　まぐろたくあ,1280.11,1536,334.0,427557.0
2025-10-18,1,冷たい生パスタ海老トマト,1280.11,1536,499.0,638775.0
2025-10-18,1,ジューシーハムサンド,1280.11,1536,297.0,380193.0
2025-10-18,1,ラッキーＳリッチタバコ,1280.11,1536,391.0,500523.0
2025-10-18,1,テリヤキチキンとたまごＳ,1280.11,1536,323.0,413476.0
2025-10-18,1,ラッキーＳベリーＭ,1280.11,1536,391.0,500523.0
2025-10-18,1,ラッキーＳトロピカルＳ,1280.11,1536,391.0,500523.0
2025-10-18,1,３種チーズとハムのサンド,1280.11,1536,323.0,413476.0
2025-10-18,1,ベコンレタストマトサンド,1280.11,1536,369.0,472361.0
2025-10-18,1,ネオＢベリーハイパー用,1280.11,1536,455.0,582450.0
2025-10-18,1,チキン南蛮サンド,1280.11,1536,369.0,472361.0
2025-10-18,1,ミックスサンド,1280.11,1536,276.0,353310.0
2025-10-18,1,鶏焼肉のバインミー,1280.11,1536,369.0,472361.0
2025-10-18,1,シーチキン＆たまごサラダ,1280.11,1536,239.0,305946.0
2025-10-18,1,棒棒鶏風サラダ,1280.11,1536,406.0,519725.0
2025-10-18,1,和風ドレッシング,1280.11,1536,33.0,42244.0
2025-10-18,1,シャキシャキレタスサンド,1280.11,1536,297.0,380193.0
2025-10-18,1,サメジマブルーソーダ味,1280.11,1536,178.0,227860.0
2025-10-18,1,蒸鶏とねぎのトマトパスタ,1280.11,1536,462.0,591411.0
